Driver,DriverNumber,Team,LapNumber,Stint,TyreLife,Compound,LapTime,LapTime_s,TrackStatus,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,compound_order
NOR,4,McLaren,66.0,3.0,16.0,HARD,0 days 00:01:14.968000,74.968,1,,,0 days 00:00:19.627000,0 days 00:00:35.617000,0 days 00:00:19.724000,201.0,200.0,261.0,279.0,2.0
NOR,4,McLaren,67.0,3.0,17.0,HARD,0 days 00:01:15.007000,75.007,1,,,0 days 00:00:19.644000,0 days 00:00:35.656000,0 days 00:00:19.707000,205.0,199.0,262.0,280.0,2.0
NOR,4,McLaren,68.0,3.0,18.0,HARD,0 days 00:01:15.615000,75.615,1,,,0 days 00:00:19.611000,0 days 00:00:36.066000,0 days 00:00:19.938000,207.0,195.0,263.0,282.0,2.0
NOR,4,McLaren,69.0,3.0,19.0,HARD,0 days 00:01:15.984000,75.984,1,,,0 days 00:00:19.952000,0 days 00:00:36.223000,0 days 00:00:19.809000,205.0,193.0,263.0,284.0,2.0
NOR,4,McLaren,70.0,3.0,20.0,HARD,0 days 00:01:16.238000,76.238,1,,,0 days 00:00:19.813000,0 days 00:00:36.392000,0 days 00:00:20.033000,200.0,188.0,262.0,282.0,2.0
NOR,4,McLaren,71.0,3.0,21.0,HARD,0 days 00:01:16.362000,76.362,1,,,0 days 00:00:19.809000,0 days 00:00:36.315000,0 days 00:00:20.238000,202.0,187.0,261.0,283.0,2.0
NOR,4,McLaren,72.0,3.0,22.0,HARD,0 days 00:01:16.380000,76.38,1,,,0 days 00:00:19.796000,0 days 00:00:36.583000,0 days 00:00:20.001000,200.0,194.0,261.0,281.0,2.0
NOR,4,McLaren,73.0,3.0,23.0,HARD,0 days 00:01:16.355000,76.355,1,,,0 days 00:00:19.899000,0 days 00:00:36.501000,0 days 00:00:19.955000,211.0,194.0,261.0,282.0,2.0
NOR,4,McLaren,74.0,3.0,24.0,HARD,0 days 00:01:16.287000,76.287,1,,,0 days 00:00:19.624000,0 days 00:00:36.630000,0 days 00:00:20.033000,198.0,190.0,261.0,282.0,2.0
NOR,4,McLaren,75.0,3.0,25.0,HARD,0 days 00:01:16.405000,76.405,1,,,0 days 00:00:19.720000,0 days 00:00:36.667000,0 days 00:00:20.018000,196.0,184.0,262.0,282.0,2.0
NOR,4,McLaren,76.0,3.0,26.0,HARD,0 days 00:01:15.836000,75.836,1,,,0 days 00:00:19.502000,0 days 00:00:36.260000,0 days 00:00:20.074000,203.0,195.0,263.0,284.0,2.0
NOR,4,McLaren,77.0,3.0,27.0,HARD,0 days 00:01:15.717000,75.717,1,,,0 days 00:00:19.726000,0 days 00:00:36.279000,0 days 00:00:19.712000,204.0,198.0,263.0,286.0,2.0
NOR,4,McLaren,78.0,3.0,28.0,HARD,0 days 00:01:13.221000,73.221,1,,,0 days 00:00:19.145000,0 days 00:00:34.697000,0 days 00:00:19.379000,213.0,202.0,261.0,282.0,2.0
COL,43,Alpine,1.0,1.0,1.0,HARD,0 days 00:01:36.577000,96.577,126,,,,0 days 00:00:41.290000,0 days 00:00:22.860000,142.0,176.0,167.0,274.0,2.0
COL,43,Alpine,2.0,1.0,2.0,HARD,0 days 00:01:50.894000,110.894,6,,,0 days 00:00:37.987000,0 days 00:00:48.498000,0 days 00:00:24.409000,66.0,173.0,110.0,246.0,2.0
COL,43,Alpine,3.0,1.0,3.0,HARD,0 days 00:01:48.913000,108.913,6,,,0 days 00:00:31.865000,0 days 00:00:47.462000,0 days 00:00:29.586000,105.0,141.0,190.0,234.0,2.0
COL,43,Alpine,4.0,1.0,4.0,HARD,0 days 00:01:36.476000,96.476,671,,,0 days 00:00:30.548000,0 days 00:00:44.583000,0 days 00:00:21.345000,86.0,180.0,255.0,208.0,2.0
COL,43,Alpine,5.0,1.0,5.0,HARD,0 days 00:01:19.999000,79.999,1,,,0 days 00:00:20.959000,0 days 00:00:37.709000,0 days 00:00:21.331000,179.0,179.0,262.0,280.0,2.0
COL,43,Alpine,6.0,1.0,6.0,HARD,0 days 00:01:20.746000,80.746,1,,,0 days 00:00:21.187000,0 days 00:00:37.873000,0 days 00:00:21.686000,177.0,177.0,262.0,280.0,2.0
COL,43,Alpine,7.0,1.0,7.0,HARD,0 days 00:01:20.915000,80.915,1,,,0 days 00:00:21.251000,0 days 00:00:37.801000,0 days 00:00:21.863000,169.0,181.0,264.0,277.0,2.0
COL,43,Alpine,8.0,1.0,8.0,HARD,0 days 00:01:20.987000,80.987,12,,,0 days 00:00:21.260000,0 days 00:00:38.026000,0 days 00:00:21.701000,176.0,176.0,261.0,279.0,2.0
COL,43,Alpine,9.0,1.0,9.0,HARD,0 days 00:01:23.197000,83.197,2,,,0 days 00:00:21.020000,0 days 00:00:39.914000,0 days 00:00:22.263000,183.0,172.0,264.0,271.0,2.0
COL,43,Alpine,10.0,1.0,10.0,HARD,0 days 00:01:21.709000,81.709,2,,,0 days 00:00:21.163000,0 days 00:00:38.877000,0 days 00:00:21.669000,179.0,179.0,264.0,263.0,2.0
COL,43,Alpine,11.0,1.0,11.0,HARD,0 days 00:01:19.851000,79.851,21,,,0 days 00:00:20.995000,0 days 00:00:37.590000,0 days 00:00:21.266000,176.0,182.0,262.0,281.0,2.0
COL,43,Alpine,12.0,1.0,12.0,HARD,0 days 00:01:19.827000,79.827,1,,,0 days 00:00:21.071000,0 days 00:00:37.383000,0 days 00:00:21.373000,183.0,185.0,265.0,278.0,2.0
COL,43,Alpine,13.0,1.0,13.0,HARD,0 days 00:01:35.917000,95.917,1,,0 days 01:15:01.421000,0 days 00:00:20.886000,0 days 00:00:37.175000,0 days 00:00:37.856000,184.0,187.0,,277.0,2.0
COL,43,Alpine,14.0,2.0,8.0,MEDIUM,0 days 00:01:20.062000,80.062,1,0 days 01:15:25.791000,,0 days 00:00:23.649000,0 days 00:00:36.345000,0 days 00:00:20.068000,185.0,190.0,254.0,274.0,1.0
COL,43,Alpine,15.0,2.0,9.0,MEDIUM,0 days 00:01:15.509000,75.509,1,,,0 days 00:00:20.031000,0 days 00:00:35.484000,0 days 00:00:19.994000,207.0,191.0,255.0,275.0,1.0
COL,43,Alpine,16.0,2.0,10.0,MEDIUM,0 days 00:01:15.435000,75.435,1,,,0 days 00:00:19.967000,0 days 00:00:35.484000,0 days 00:00:19.984000,206.0,194.0,256.0,277.0,1.0
COL,43,Alpine,17.0,2.0,11.0,MEDIUM,0 days 00:01:17.547000,77.547,1,,,0 days 00:00:20.025000,0 days 00:00:36.508000,0 days 00:00:21.014000,196.0,181.0,262.0,281.0,1.0
COL,43,Alpine,18.0,2.0,12.0,MEDIUM,0 days 00:01:18.351000,78.351,1,,,0 days 00:00:20.569000,0 days 00:00:37.021000,0 days 00:00:20.761000,191.0,187.0,257.0,279.0,1.0
COL,43,Alpine,19.0,2.0,13.0,MEDIUM,0 days 00:01:18.851000,78.851,1,,,0 days 00:00:20.572000,0 days 00:00:37.322000,0 days 00:00:20.957000,187.0,187.0,263.0,279.0,1.0
COL,43,Alpine,20.0,2.0,14.0,MEDIUM,0 days 00:01:19.296000,79.296,1,,,0 days 00:00:20.775000,0 days 00:00:37.347000,0 days 00:00:21.174000,185.0,186.0,264.0,280.0,1.0
COL,43,Alpine,21.0,2.0,15.0,MEDIUM,0 days 00:01:18.214000,78.214,1,,,0 days 00:00:20.526000,0 days 00:00:36.855000,0 days 00:00:20.833000,191.0,189.0,262.0,279.0,1.0
COL,43,Alpine,22.0,2.0,16.0,MEDIUM,0 days 00:01:17.808000,77.808,1,,,0 days 00:00:20.295000,0 days 00:00:36.786000,0 days 00:00:20.727000,193.0,189.0,256.0,279.0,1.0
COL,43,Alpine,23.0,2.0,17.0,MEDIUM,0 days 00:01:17.626000,77.626,1,,,0 days 00:00:20.352000,0 days 00:00:36.630000,0 days 00:00:20.644000,,190.0,256.0,280.0,1.0
COL,43,Alpine,24.0,2.0,18.0,MEDIUM,0 days 00:01:17.233000,77.233,1,,,0 days 00:00:20.226000,0 days 00:00:36.489000,0 days 00:00:20.518000,196.0,191.0,256.0,279.0,1.0
COL,43,Alpine,25.0,2.0,19.0,MEDIUM,0 days 00:01:17.209000,77.209,1,,,0 days 00:00:20.032000,0 days 00:00:36.647000,0 days 00:00:20.530000,199.0,192.0,256.0,280.0,1.0
COL,43,Alpine,26.0,2.0,20.0,MEDIUM,0 days 00:01:35.572000,95.572,1,,0 days 01:32:09.986000,0 days 00:00:20.336000,0 days 00:00:37.145000,0 days 00:00:38.091000,194.0,189.0,,279.0,1.0
COL,43,Alpine,27.0,3.0,1.0,MEDIUM,0 days 00:01:20.237000,80.237,1,0 days 01:32:34.627000,,0 days 00:00:24.137000,0 days 00:00:36.107000,0 days 00:00:19.993000,181.0,192.0,258.0,278.0,1.0
COL,43,Alpine,28.0,3.0,2.0,MEDIUM,0 days 00:01:18.135000,78.135,1,,,0 days 00:00:21.354000,0 days 00:00:36.628000,0 days 00:00:20.153000,129.0,191.0,264.0,279.0,1.0
COL,43,Alpine,29.0,3.0,3.0,MEDIUM,0 days 00:01:15.914000,75.914,1,,,0 days 00:00:20.094000,0 days 00:00:35.638000,0 days 00:00:20.182000,198.0,193.0,257.0,280.0,1.0
COL,43,Alpine,30.0,3.0,4.0,MEDIUM,0 days 00:01:15.298000,75.298,1,,,0 days 00:00:19.799000,0 days 00:00:35.484000,0 days 00:00:20.015000,204.0,191.0,257.0,280.0,1.0
COL,43,Alpine,31.0,3.0,5.0,MEDIUM,0 days 00:01:16.007000,76.007,1,,,0 days 00:00:19.843000,0 days 00:00:35.877000,0 days 00:00:20.287000,200.0,193.0,258.0,281.0,1.0
COL,43,Alpine,32.0,3.0,6.0,MEDIUM,0 days 00:01:19.845000,79.845,1,,,0 days 00:00:20.397000,0 days 00:00:38.726000,0 days 00:00:20.722000,186.0,157.0,258.0,282.0,1.0
COL,43,Alpine,33.0,3.0,7.0,MEDIUM,0 days 00:01:18.528000,78.528,1,,,0 days 00:00:20.710000,0 days 00:00:37.195000,0 days 00:00:20.623000,190.0,185.0,258.0,283.0,1.0
COL,43,Alpine,34.0,3.0,8.0,MEDIUM,0 days 00:01:18.704000,78.704,1,,,0 days 00:00:20.551000,0 days 00:00:37.100000,0 days 00:00:21.053000,198.0,187.0,265.0,281.0,1.0
COL,43,Alpine,35.0,3.0,9.0,MEDIUM,0 days 00:01:18.670000,78.67,1,,,0 days 00:00:20.490000,0 days 00:00:37.253000,0 days 00:00:20.927000,189.0,187.0,257.0,282.0,1.0
COL,43,Alpine,36.0,3.0,10.0,MEDIUM,0 days 00:01:17.955000,77.955,1,,,0 days 00:00:20.375000,0 days 00:00:36.766000,0 days 00:00:20.814000,193.0,189.0,266.0,281.0,1.0
COL,43,Alpine,37.0,3.0,11.0,MEDIUM,0 days 00:01:18.660000,78.66,12,,,0 days 00:00:20.584000,0 days 00:00:37.231000,0 days 00:00:20.845000,198.0,189.0,263.0,281.0,1.0
COL,43,Alpine,38.0,3.0,12.0,MEDIUM,0 days 00:01:18.728000,78.728,1,,,0 days 00:00:20.702000,0 days 00:00:37.114000,0 days 00:00:20.912000,189.0,186.0,258.0,281.0,1.0
COL,43,Alpine,39.0,3.0,13.0,MEDIUM,0 days 00:01:18.889000,78.889,1,,,0 days 00:00:20.455000,0 days 00:00:37.386000,0 days 00:00:21.048000,191.0,179.0,259.0,280.0,1.0
COL,43,Alpine,40.0,3.0,14.0,MEDIUM,0 days 00:01:18.443000,78.443,1,,,0 days 00:00:20.743000,0 days 00:00:36.950000,0 days 00:00:20.750000,187.0,190.0,265.0,281.0,1.0
COL,43,Alpine,41.0,3.0,15.0,MEDIUM,0 days 00:01:18.866000,78.866,1,,,0 days 00:00:20.596000,0 days 00:00:37.437000,0 days 00:00:20.833000,180.0,190.0,263.0,280.0,1.0
COL,43,Alpine,42.0,3.0,16.0,MEDIUM,0 days 00:01:17.798000,77.798,1,,,0 days 00:00:20.430000,0 days 00:00:36.752000,0 days 00:00:20.616000,191.0,190.0,259.0,280.0,1.0
COL,43,Alpine,43.0,3.0,17.0,MEDIUM,0 days 00:01:17.541000,77.541,1,,,0 days 00:00:20.286000,0 days 00:00:36.504000,0 days 00:00:20.751000,199.0,190.0,258.0,280.0,1.0
COL,43,Alpine,44.0,3.0,18.0,MEDIUM,0 days 00:01:18.439000,78.439,1,,,0 days 00:00:20.488000,0 days 00:00:37.187000,0 days 00:00:20.764000,186.0,187.0,259.0,280.0,1.0
COL,43,Alpine,45.0,3.0,19.0,MEDIUM,0 days 00:01:18.710000,78.71,1,,,0 days 00:00:20.474000,0 days 00:00:37.271000,0 days 00:00:20.965000,190.0,186.0,267.0,280.0,1.0
COL,43,Alpine,46.0,3.0,20.0,MEDIUM,0 days 00:01:20.190000,80.19,1,,,0 days 00:00:20.537000,0 days 00:00:37.455000,0 days 00:00:22.198000,194.0,186.0,266.0,279.0,1.0
COL,43,Alpine,47.0,3.0,21.0,MEDIUM,0 days 00:01:19.889000,79.889,1,,,0 days 00:00:20.566000,0 days 00:00:37.486000,0 days 00:00:21.837000,187.0,184.0,256.0,279.0,1.0
COL,43,Alpine,48.0,3.0,22.0,MEDIUM,0 days 00:01:18.240000,78.24,1,,,0 days 00:00:20.033000,0 days 00:00:37.186000,0 days 00:00:21.021000,194.0,187.0,266.0,279.0,1.0
COL,43,Alpine,49.0,3.0,23.0,MEDIUM,0 days 00:01:18.159000,78.159,1,,,0 days 00:00:20.421000,0 days 00:00:37.070000,0 days 00:00:20.668000,193.0,192.0,259.0,280.0,1.0
COL,43,Alpine,50.0,3.0,24.0,MEDIUM,0 days 00:01:19.965000,79.965,1,,,0 days 00:00:20.398000,0 days 00:00:37.535000,0 days 00:00:22.032000,191.0,189.0,259.0,278.0,1.0
COL,43,Alpine,51.0,3.0,25.0,MEDIUM,0 days 00:01:20.722000,80.722,1,,,0 days 00:00:20.480000,0 days 00:00:37.985000,0 days 00:00:22.257000,184.0,178.0,259.0,281.0,1.0
COL,43,Alpine,52.0,3.0,26.0,MEDIUM,0 days 00:01:20.423000,80.423,1,,,0 days 00:00:21.726000,0 days 00:00:37.785000,0 days 00:00:20.912000,176.0,185.0,267.0,281.0,1.0
COL,43,Alpine,53.0,3.0,27.0,MEDIUM,0 days 00:01:20.255000,80.255,1,,,0 days 00:00:20.508000,0 days 00:00:38.835000,0 days 00:00:20.912000,184.0,188.0,260.0,219.0,1.0
COL,43,Alpine,54.0,3.0,28.0,MEDIUM,0 days 00:01:18.710000,78.71,1,,,0 days 00:00:20.523000,0 days 00:00:37.008000,0 days 00:00:21.179000,,185.0,266.0,283.0,1.0
COL,43,Alpine,55.0,3.0,29.0,MEDIUM,0 days 00:01:18.692000,78.692,1,,,0 days 00:00:20.798000,0 days 00:00:37.034000,0 days 00:00:20.860000,193.0,193.0,266.0,282.0,1.0
COL,43,Alpine,56.0,3.0,30.0,MEDIUM,0 days 00:01:18.489000,78.489,1,,,0 days 00:00:20.514000,0 days 00:00:37.121000,0 days 00:00:20.854000,194.0,191.0,267.0,281.0,1.0
COL,43,Alpine,57.0,3.0,31.0,MEDIUM,0 days 00:01:18.426000,78.426,1,,,0 days 00:00:20.291000,0 days 00:00:37.248000,0 days 00:00:20.887000,195.0,188.0,268.0,282.0,1.0
COL,43,Alpine,58.0,3.0,32.0,MEDIUM,0 days 00:01:18.249000,78.249,1,,,0 days 00:00:20.376000,0 days 00:00:37.079000,0 days 00:00:20.794000,189.0,190.0,266.0,280.0,1.0
COL,43,Alpine,59.0,3.0,33.0,MEDIUM,0 days 00:01:19.063000,79.063,1,,,0 days 00:00:20.283000,0 days 00:00:37.604000,0 days 00:00:21.176000,190.0,186.0,266.0,281.0,1.0
COL,43,Alpine,60.0,3.0,34.0,MEDIUM,0 days 00:01:18.687000,78.687,1,,,0 days 00:00:20.341000,0 days 00:00:37.201000,0 days 00:00:21.145000,196.0,189.0,268.0,281.0,1.0
COL,43,Alpine,61.0,3.0,35.0,MEDIUM,0 days 00:01:18.878000,78.878,1,,,0 days 00:00:20.091000,0 days 00:00:37.658000,0 days 00:00:21.129000,191.0,184.0,266.0,279.0,1.0
COL,43,Alpine,62.0,3.0,36.0,MEDIUM,0 days 00:01:18.214000,78.214,1,,,0 days 00:00:20.102000,0 days 00:00:37.143000,0 days 00:00:20.969000,193.0,187.0,266.0,280.0,1.0
COL,43,Alpine,63.0,3.0,37.0,MEDIUM,0 days 00:01:18.877000,78.877,1,,,0 days 00:00:20.129000,0 days 00:00:37.292000,0 days 00:00:21.456000,,190.0,265.0,280.0,1.0
COL,43,Alpine,64.0,3.0,38.0,MEDIUM,0 days 00:01:18.379000,78.379,1,,,0 days 00:00:20.421000,0 days 00:00:37.089000,0 days 00:00:20.869000,,191.0,267.0,279.0,1.0
COL,43,Alpine,65.0,3.0,39.0,MEDIUM,0 days 00:01:17.338000,77.338,1,,,0 days 00:00:19.855000,0 days 00:00:36.917000,0 days 00:00:20.566000,196.0,192.0,266.0,279.0,1.0
COL,43,Alpine,66.0,3.0,40.0,MEDIUM,0 days 00:01:17.517000,77.517,1,,,0 days 00:00:20.069000,0 days 00:00:36.800000,0 days 00:00:20.648000,193.0,189.0,268.0,279.0,1.0
COL,43,Alpine,67.0,3.0,41.0,MEDIUM,0 days 00:01:18.018000,78.018,1,,,0 days 00:00:19.948000,0 days 00:00:37.817000,0 days 00:00:20.253000,197.0,190.0,264.0,272.0,1.0
COL,43,Alpine,68.0,3.0,42.0,MEDIUM,0 days 00:01:17.100000,77.1,1,,,0 days 00:00:19.669000,0 days 00:00:36.818000,0 days 00:00:20.613000,196.0,193.0,258.0,280.0,1.0
COL,43,Alpine,69.0,3.0,43.0,MEDIUM,0 days 00:01:16.703000,76.703,1,,,0 days 00:00:19.802000,0 days 00:00:36.610000,0 days 00:00:20.291000,202.0,191.0,259.0,278.0,1.0
COL,43,Alpine,70.0,3.0,44.0,MEDIUM,0 days 00:01:16.707000,76.707,1,,,0 days 00:00:19.773000,0 days 00:00:36.702000,0 days 00:00:20.232000,205.0,194.0,257.0,278.0,1.0
COL,43,Alpine,71.0,3.0,45.0,MEDIUM,0 days 00:01:16.256000,76.256,1,,,0 days 00:00:19.673000,0 days 00:00:36.385000,0 days 00:00:20.198000,210.0,194.0,258.0,278.0,1.0
COL,43,Alpine,72.0,3.0,46.0,MEDIUM,0 days 00:01:16.135000,76.135,1,,,0 days 00:00:19.762000,0 days 00:00:36.313000,0 days 00:00:20.060000,204.0,197.0,258.0,277.0,1.0
COL,43,Alpine,73.0,3.0,47.0,MEDIUM,0 days 00:01:15.669000,75.669,1,,,0 days 00:00:19.485000,0 days 00:00:36.107000,0 days 00:00:20.077000,206.0,197.0,257.0,278.0,1.0
COL,43,Alpine,74.0,3.0,48.0,MEDIUM,0 days 00:01:15.564000,75.564,1,,,0 days 00:00:19.558000,0 days 00:00:36.073000,0 days 00:00:19.933000,211.0,194.0,258.0,277.0,1.0
COL,43,Alpine,75.0,3.0,49.0,MEDIUM,0 days 00:01:15.920000,75.92,1,,,0 days 00:00:19.573000,0 days 00:00:36.350000,0 days 00:00:19.997000,,191.0,258.0,277.0,1.0
COL,43,Alpine,76.0,3.0,50.0,MEDIUM,0 days 00:01:15.435000,75.435,1,,,0 days 00:00:19.512000,0 days 00:00:36.009000,0 days 00:00:19.914000,212.0,197.0,259.0,278.0,1.0
HAM,44,Ferrari,1.0,1.0,1.0,HARD,0 days 00:01:29.406000,89.406,12,,,,0 days 00:00:39.263000,0 days 00:00:21.925000,163.0,176.0,254.0,266.0,2.0
HAM,44,Ferrari,2.0,1.0,2.0,HARD,0 days 00:01:51.437000,111.437,16,,,0 days 00:00:36.513000,0 days 00:00:46.842000,0 days 00:00:28.082000,72.0,154.0,172.0,239.0,2.0
HAM,44,Ferrari,3.0,1.0,3.0,HARD,0 days 00:01:49.212000,109.212,6,,,0 days 00:00:30.578000,0 days 00:00:49.224000,0 days 00:00:29.410000,144.0,141.0,172.0,204.0,2.0
HAM,44,Ferrari,4.0,1.0,4.0,HARD,0 days 00:01:34.730000,94.73,671,,,0 days 00:00:27.939000,0 days 00:00:45.562000,0 days 00:00:21.229000,142.0,182.0,264.0,242.0,2.0
HAM,44,Ferrari,5.0,1.0,5.0,HARD,0 days 00:01:21.057000,81.057,1,,,0 days 00:00:21.429000,0 days 00:00:38.341000,0 days 00:00:21.287000,176.0,181.0,263.0,274.0,2.0
HAM,44,Ferrari,6.0,1.0,6.0,HARD,0 days 00:01:20.225000,80.225,1,,,0 days 00:00:21.356000,0 days 00:00:37.870000,0 days 00:00:20.999000,172.0,185.0,261.0,274.0,2.0
HAM,44,Ferrari,7.0,1.0,7.0,HARD,0 days 00:01:20.931000,80.931,1,,,0 days 00:00:21.656000,0 days 00:00:37.924000,0 days 00:00:21.351000,174.0,185.0,261.0,268.0,2.0
HAM,44,Ferrari,8.0,1.0,8.0,HARD,0 days 00:01:19.039000,79.039,12,,,0 days 00:00:21.005000,0 days 00:00:37.058000,0 days 00:00:20.976000,178.0,188.0,255.0,277.0,2.0
HAM,44,Ferrari,9.0,1.0,9.0,HARD,0 days 00:01:22.018000,82.018,2,,,0 days 00:00:20.362000,0 days 00:00:40.703000,0 days 00:00:20.953000,193.0,188.0,263.0,276.0,2.0
HAM,44,Ferrari,10.0,1.0,10.0,HARD,0 days 00:01:20.528000,80.528,2,,,0 days 00:00:20.252000,0 days 00:00:39.411000,0 days 00:00:20.865000,196.0,187.0,258.0,260.0,2.0
HAM,44,Ferrari,11.0,1.0,11.0,HARD,0 days 00:01:17.120000,77.12,21,,,0 days 00:00:20.216000,0 days 00:00:36.509000,0 days 00:00:20.395000,197.0,191.0,263.0,269.0,2.0
HAM,44,Ferrari,12.0,1.0,12.0,HARD,0 days 00:01:17.530000,77.53,1,,,0 days 00:00:20.524000,0 days 00:00:36.457000,0 days 00:00:20.549000,180.0,192.0,256.0,278.0,2.0
HAM,44,Ferrari,13.0,1.0,13.0,HARD,0 days 00:01:16.799000,76.799,1,,,0 days 00:00:20.185000,0 days 00:00:36.352000,0 days 00:00:20.262000,197.0,194.0,256.0,278.0,2.0
HAM,44,Ferrari,14.0,1.0,14.0,HARD,0 days 00:01:16.151000,76.151,1,,,0 days 00:00:19.982000,0 days 00:00:35.936000,0 days 00:00:20.233000,199.0,194.0,255.0,278.0,2.0
HAM,44,Ferrari,15.0,1.0,15.0,HARD,0 days 00:01:15.991000,75.991,1,,,0 days 00:00:19.869000,0 days 00:00:35.944000,0 days 00:00:20.178000,204.0,194.0,256.0,277.0,2.0
HAM,44,Ferrari,16.0,1.0,16.0,HARD,0 days 00:01:15.941000,75.941,1,,,0 days 00:00:19.798000,0 days 00:00:35.920000,0 days 00:00:20.223000,201.0,193.0,255.0,278.0,2.0
HAM,44,Ferrari,17.0,1.0,17.0,HARD,0 days 00:01:14.977000,74.977,1,,,0 days 00:00:19.740000,0 days 00:00:35.316000,0 days 00:00:19.921000,205.0,194.0,256.0,276.0,2.0
HAM,44,Ferrari,18.0,1.0,18.0,HARD,0 days 00:01:31.862000,91.862,1,,0 days 01:21:01.299000,0 days 00:00:19.705000,0 days 00:00:35.837000,0 days 00:00:36.320000,208.0,194.0,,276.0,2.0
HAM,44,Ferrari,19.0,2.0,2.0,HARD,0 days 00:01:18.042000,78.042,1,0 days 01:21:24.815000,,0 days 00:00:22.287000,0 days 00:00:35.664000,0 days 00:00:20.091000,201.0,190.0,254.0,274.0,2.0
HAM,44,Ferrari,20.0,2.0,3.0,HARD,0 days 00:01:15.065000,75.065,1,,,0 days 00:00:19.671000,0 days 00:00:35.370000,0 days 00:00:20.024000,206.0,196.0,255.0,275.0,2.0
HAM,44,Ferrari,21.0,2.0,4.0,HARD,0 days 00:01:15.750000,75.75,1,,,0 days 00:00:19.882000,0 days 00:00:35.758000,0 days 00:00:20.110000,204.0,194.0,256.0,275.0,2.0
HAM,44,Ferrari,22.0,2.0,5.0,HARD,0 days 00:01:15.003000,75.003,1,,,0 days 00:00:19.655000,0 days 00:00:35.418000,0 days 00:00:19.930000,207.0,196.0,255.0,275.0,2.0
HAM,44,Ferrari,23.0,2.0,6.0,HARD,0 days 00:01:15.012000,75.012,1,,,0 days 00:00:19.570000,0 days 00:00:35.517000,0 days 00:00:19.925000,206.0,196.0,257.0,276.0,2.0
HAM,44,Ferrari,24.0,2.0,7.0,HARD,0 days 00:01:15.212000,75.212,1,,,0 days 00:00:19.816000,0 days 00:00:35.570000,0 days 00:00:19.826000,203.0,197.0,257.0,276.0,2.0
HAM,44,Ferrari,25.0,2.0,8.0,HARD,0 days 00:01:14.698000,74.698,1,,,0 days 00:00:19.489000,0 days 00:00:35.388000,0 days 00:00:19.821000,209.0,198.0,257.0,277.0,2.0
HAM,44,Ferrari,26.0,2.0,9.0,HARD,0 days 00:01:14.804000,74.804,1,,,0 days 00:00:19.527000,0 days 00:00:35.451000,0 days 00:00:19.826000,206.0,198.0,257.0,277.0,2.0
HAM,44,Ferrari,27.0,2.0,10.0,HARD,0 days 00:01:14.533000,74.533,1,,,0 days 00:00:19.391000,0 days 00:00:35.365000,0 days 00:00:19.777000,209.0,196.0,258.0,277.0,2.0
HAM,44,Ferrari,28.0,2.0,11.0,HARD,0 days 00:01:15.420000,75.42,1,,,0 days 00:00:19.455000,0 days 00:00:35.732000,0 days 00:00:20.233000,207.0,194.0,258.0,279.0,2.0
HAM,44,Ferrari,29.0,2.0,12.0,HARD,0 days 00:01:16.810000,76.81,1,,,0 days 00:00:20.314000,0 days 00:00:36.205000,0 days 00:00:20.291000,197.0,192.0,259.0,278.0,2.0
HAM,44,Ferrari,30.0,2.0,13.0,HARD,0 days 00:01:15.884000,75.884,1,,,0 days 00:00:19.801000,0 days 00:00:35.919000,0 days 00:00:20.164000,203.0,194.0,259.0,279.0,2.0
HAM,44,Ferrari,31.0,2.0,14.0,HARD,0 days 00:01:15.648000,75.648,1,,,0 days 00:00:19.912000,0 days 00:00:35.752000,0 days 00:00:19.984000,206.0,196.0,259.0,281.0,2.0
HAM,44,Ferrari,32.0,2.0,15.0,HARD,0 days 00:01:15.676000,75.676,1,,,0 days 00:00:19.715000,0 days 00:00:35.824000,0 days 00:00:20.137000,201.0,196.0,259.0,283.0,2.0
HAM,44,Ferrari,33.0,2.0,16.0,HARD,0 days 00:01:16.536000,76.536,1,,,0 days 00:00:19.759000,0 days 00:00:36.165000,0 days 00:00:20.612000,200.0,190.0,261.0,285.0,2.0
HAM,44,Ferrari,34.0,2.0,17.0,HARD,0 days 00:01:17.566000,77.566,1,,,0 days 00:00:20.517000,0 days 00:00:36.458000,0 days 00:00:20.591000,192.0,189.0,259.0,283.0,2.0
HAM,44,Ferrari,36.0,2.0,19.0,HARD,0 days 00:01:17.218000,77.218,1,,,0 days 00:00:20.209000,0 days 00:00:36.625000,0 days 00:00:20.384000,190.0,191.0,267.0,282.0,2.0
HAM,44,Ferrari,37.0,2.0,20.0,HARD,0 days 00:01:17.288000,77.288,1,,,0 days 00:00:20.131000,0 days 00:00:36.659000,0 days 00:00:20.498000,193.0,194.0,256.0,280.0,2.0
HAM,44,Ferrari,38.0,2.0,21.0,HARD,0 days 00:01:15.938000,75.938,12,,,0 days 00:00:19.928000,0 days 00:00:35.905000,0 days 00:00:20.105000,202.0,195.0,257.0,277.0,2.0
HAM,44,Ferrari,39.0,2.0,22.0,HARD,0 days 00:01:15.446000,75.446,1,,,0 days 00:00:19.841000,0 days 00:00:35.592000,0 days 00:00:20.013000,203.0,197.0,256.0,277.0,2.0
HAM,44,Ferrari,40.0,2.0,23.0,HARD,0 days 00:01:14.951000,74.951,1,,,0 days 00:00:19.584000,0 days 00:00:35.421000,0 days 00:00:19.946000,205.0,199.0,257.0,278.0,2.0
